산업분야,자기자본비율,고정비율,유형자산비율,현금성자산비율,현금비율,부채비율,자기자본대비부채비율,유동비율,당좌비율
2,0.752,0.261803983,0.196901139,0.358,1.47,0.247906253,0.32962148,4.107883807,2.485478276
2,0.294,0.960834029,0.282492135,0.323,0.301,0.705992787,2.4012771,0.930395872,0.544665915
2,0.601,1.019736842,0.612648221,0.128,0.0794,0.401681434,0.671352215,0.621353221,0.530933628
2,0.691,0.474226804,0.327790974,0.0875,0.292,0.308969654,0.447114075,3.340927598,2.494487305
2,0.236,0.307913828,0.072522274,0.218,0.248,0.764472177,3.245782883,1.139869377,0.883632427
2,0.678,0.641221374,0.434482759,0.247,0.367,0.32343819,0.478061142,1.491946201,1.084264405
1,0.753,0.548755592,0.413242276,0.511,1.45,0.246946579,0.327927039,2.840456421,2.837173076
2,0.528,0.756667735,0.399320154,0.0261,0.0231,0.472264859,0.894889921,0.885281574,0.606894294
2,0.68,0.156582404,0.106523217,0.404,1.11,0.321875726,0.474654032,2.740705517,2.64277468
2,0.636,0.378219907,0.240478907,0.063,0.133,0.364182312,0.572777886,2.11081866,1.57695205
0,0.743,0.210312638,0.156172839,0.0227,0.0502,0.257425323,0.346665907,2.212703773,2.165343106
2,0.395,0.529411765,0.209302326,0.29,0.352,0.604937549,1.5312465,1.210883359,1.111746573
2,0.935,0.184615385,0.172523962,0.292,0.824,0.065405401,0.069982716,2.812352848,1.775493083
1,1.99,0.031885664,0.06336216,0.138,0.883,0.156373409,0.078691603,6.39494914,5.431316917
1,0.42,0.251762326,0.105776202,0.144,0.118,0.579856908,1.38014148,0.822783666,0.748842251
1,0.778,0.007607706,0.005916554,0.29,1.02,0.222294616,0.285833969,3.524519492,3.524519492
1,0.764,0.005509726,0.004208349,0.0375,0.115,0.236990356,0.310599381,3.06285051,3.06285051
2,0.438,0.721096544,0.316091954,0.152,0.217,0.560750101,1.276606857,1.429890639,1.06444288
1,0.702,0.246125461,0.172797927,0.0967,0.233,0.297440159,0.423365517,2.407625678,2.406618454
1,0.202,0,0,0.00179,0.00224,0.797871682,3.947352308,1.253334367,1.253334367
2,0.95,0.014204367,0.013498602,0.132,0.369,0.047656346,0.050041072,2.789435475,2.789435475
2,0.513,1.372338737,0.70336915,0.411,0.381,0.487986657,0.953075651,0.927291195,0.747570531
2,0.772,0.347406514,0.268156425,0.0974,0.291,0.228012457,0.295357659,2.983005462,2.479601871
2,0.498,0.715621384,0.356562467,0.06,0.083,0.501744253,1.007001437,1.383641433,1.115073086
2,0.544,0.466486373,0.253762391,0.278,0.479,0.456013282,0.838280176,1.7201868,1.494306523
2,0.915,0.306497031,0.280576531,0.254,1.92,0.084411806,0.092193682,7.559476691,6.409342732
2,0.493,1.229625699,0.605993216,0.311,0.353,0.507172617,1.029108029,1.135394007,0.829596619
1,0.85,0.040671565,0.034565107,0.894,0.954,0.150138946,0.176663199,1.067488115,1.067488115
1,0.797,0.055701675,0.044405798,0.418,0.92,0.202792406,0.254378418,2.198207398,2.163524078
3,0.357,0.954072337,0.341069423,0.00289,0.00164,0.642511988,1.797296601,0.566166426,0.549273393
2,0.896,0.197137465,0.176645028,0.0744,0.616,0.103949988,0.116009136,8.283368267,6.61431876
2,0.275,2,0.55,0.123,0.0908,0.724952545,2.635721919,0.737002642,0.617806414
1,0.732,0.162972975,0.119339386,0.653,0.848,0.267735118,0.365626052,1.299331422,1.287604769
2,0.387,0.72755131,0.281431022,0.0915,0.134,0.625938751,1.610032621,1.466586547,1.078876413
2,0.577,0.033351041,0.019245531,0.144,0.285,0.422940637,0.732923967,1.982667344,1.788890473
1,0.809,0,0,0.179,2630,0.19077289,0.235747033,14662.51495,14662.51495
2,0.576,0.533007975,0.306964831,0.659,3.45,0.42408961,0.736381244,5.230140047,4.8758298
2,0.424,1.270521886,0.538322726,0.00873,0.00841,0.576297951,1.36014908,0.963369368,0.309876101
1,0.458,0.005079205,0.002327174,0.236,0.00772,0.539928646,1.173571068,0.032773512,0.032773512
2,0.868,0.306703291,0.266364342,0.218,0.666,0.131524342,0.151442751,3.059967683,2.321143145
2,0.489,0.044410152,0.021703303,0.0965,0.247,0.511298609,1.046239316,2.562438711,1.463747821
2,0.714,0.225335897,0.160982687,0.358,0.754,0.284076192,0.39679634,2.109806458,1.604119983
2,0.531,0.64181995,0.340804389,0.0136,0.0389,0.467440524,0.87772572,2.85963529,1.831643455
2,0.392,0.407972306,0.16009306,0.0261,0.0313,0.60824145,1.552584612,1.208114227,0.965697194
1,0.876,0.014878518,0.01303819,0.0423,0.18,0.120761823,0.137348481,4.24546648,3.812296005
1,0.913,0.090347317,0.082445446,0.182,3.69,0.087461049,0.095843634,20.25350374,20.25350374
2,0.384,1.207067806,0.463436643,0.0275,0.0322,0.616064118,1.604601566,1.169482834,0.594825588
0,0.561,1.147096774,0.643736423,0.0164,0.00569,0.438669056,0.781476237,0.34673689,0.124578018
1,0.91,0,0,0.0187,3120,0.090051539,0.09896334,167346.2358,167346.2358
2,0.857,0.061026321,0.052277362,0.0741,0.46,0.141374596,0.164652278,6.188082464,6.02556274
0,0.615,0.440209175,0.27079448,0.209,0.344,0.384850439,0.625620928,1.64146504,1.232539224
2,0.504,0.691267568,0.348278924,0.0205,0.0339,0.496173493,0.984810221,1.655771123,0.612013894
2,0.457,0.983946015,0.449495936,0.121,0.163,0.543170124,1.188998688,1.346122494,0.993210983
2,0.446,0.899450359,0.401098092,0.366,0.47,0.554063114,1.2424698,1.283400576,0.865456004
2,0.461,1.063486838,0.490289587,0.392,0.497,0.538979168,1.169099377,1.268958631,0.908363809
2,0.666,0.517615176,0.344765343,0.111,0.19,0.334196083,0.50194498,1.712938907,0.954835844
1,0.676,0.008136445,0.005502062,0.142,0.211,0.32377566,0.47879918,1.486422299,1.332237211
2,0.662,0.227725217,0.150853078,0.103,0.132,0.337565333,0.509582831,1.283287853,1.049764756
2,0.0546,8.159918369,0.445135179,0.0589,0.0253,0.945349695,17.298187,0.427543198,0.210408862
1,0.582,0.121466371,0.070653746,0.0361,0.0507,0.418269047,0.71900587,1.407284244,1.407284244
1,0.965,0.007523604,0.007263725,0.86,23.4,0.034541827,0.035777652,27.24629238,26.655809
2,0.621,0.247593644,0.153767496,0.0052,0.0017,0.377709229,0.606964388,0.327164317,0.278086264
2,0.578,0.352947892,0.203866605,0.0266,0.043,0.423872799,0.735724812,1.613600646,1.056138522
2,0.68,0.234848917,0.159762275,0.287,0.879,0.31972318,0.46998982,3.057574226,2.55946747
2,0.831,0.220967989,0.183697745,0.22,0.946,0.168668069,0.202888957,4.292893849,3.779970208
1,0.574,0.871004853,0.499967304,0.0451,0.0411,0.425987923,0.742123625,0.91082411,0.89140075
2,0.604,0.334303774,0.201926224,0.0602,0.103,0.394646554,0.651926024,1.724516214,1.577036082
2,0.721,0.097889436,0.070584593,0.183,0.532,0.27981941,0.388541012,2.911964178,2.34301468
1,0.731,0.09416861,0.068829856,0.488,0.187,0.269576473,0.369069131,0.384700493,0.384700493
2,0.454,0.858535723,0.38968198,0.0264,0.0283,0.546108601,1.203170192,1.069169877,0.664500025
2,0.293,2.369664016,0.6946591,0.105,0.0611,0.706853336,2.411261748,0.583622171,0.437817712
1,0.917,0.035753337,0.032782645,0,0,0.083995458,0.091697624,0.06171316,0.06171316
2,0.948,0.027780467,0.026329483,0.441,3.99,0.050543855,0.053234467,9.04850942,7.785497655
1,0.816,0.070077331,0.057207535,0.253,1.11,0.183651346,0.224966801,4.388359509,4.388359509
1,0.494,0.031281241,0.015449913,0.195,0.0917,0.506279879,1.02544032,0.470322381,0.470322381
0,0.852,0.062687305,0.053395658,0.26,1.12,0.148222152,0.174015035,4.328746406,2.822991174
2,0.842,0.299369098,0.252180874,0.106,0.5,0.15978091,0.190165027,4.717066571,4.213208579
2,0.703,0.854090532,0.600022399,0.324,0.462,0.297472133,0.42343108,1.424701148,1.037788028
2,0.489,0.284105064,0.138968633,0.293,0.513,0.510854784,1.044382665,1.753241641,1.742050966
2,0.378,1.463414634,0.552995392,0.346,0.249,0.622178725,1.646750064,0.719166724,0.507373445
2,0.921,0.23966159,0.220766949,0.203,3.34,0.078838835,0.085586364,16.4339648,8.539195221
0,0.327,0.119753086,0.039218329,0.0109,0.012,0.672362392,2.052152665,1.099656517,1.001774341
1,0.517,1.246135588,0.64417615,0.476,0.443,0.482268477,0.931501704,0.931108288,0.931108288
2,0.778,0.450649923,0.350641884,0.149,0.615,0.222174929,0.285636168,4.112519253,2.840325433
2,0.835,0.358561029,0.299359364,0.129,0.449,0.166124462,0.199219853,3.497164498,2.215882834
2,0.877,0.187359694,0.164228867,0.185,1.17,0.122827592,0.140026404,6.30718494,5.822675497
2,0.709,0.604136887,0.428241032,0.468,1.35,0.291152317,0.41074031,2.882998879,2.502036649
2,0.72,0.478927598,0.344792666,0.232,0.331,0.280073507,0.3890307,1.424784815,0.901748582
1,0.912,0.196141479,0.17888563,0.185,1.21,0.088653804,0.097277885,6.537331832,6.537331832
2,0.251,1.899301086,0.476323699,0.141,0.101,0.749211064,2.987416731,0.71631999,0.523284117
2,0.493,0.687537484,0.338779087,0.00399,0.00608,0.507257285,1.02945669,1.52583584,1.496264792
2,0.448,0.876712329,0.392638037,0.19,0.272,0.551448741,1.229402979,1.431294958,1.029983001
2,0.927,0.003347836,0.003104857,0.468,2.67,0.072577857,0.078257628,5.704914103,5.435378849
1,0.542,0.166769646,0.090344508,0.508,0.794,0.458267675,0.84593009,1.564817445,1.564817445
2,0.8,0.016396568,0.013120869,0.164,0.473,0.19977958,0.249655689,2.890207869,2.408713337
2,0.479,0.531942631,0.254850436,0.248,0.216,0.520906162,1.087273768,0.870646637,0.76034123
1,0.353,0.085446169,0.030124493,0.252,0.677,0.647444777,1.836435072,2.686208268,2.686208268
3,0.475,0.951219512,0.451737452,0.0958,0.154,0.525746989,1.108583639,1.606805834,1.60256388
2,0.574,0.401364081,0.230319156,0.0483,0.0615,0.426159024,0.742643069,1.274400243,1.19171529
0,-0.525,-0.093610942,0.049119617,0.0439,0.0212,1.523961025,-2.908538903,0.482608082,0.329762396
1,0.744,0.170561274,0.126814298,0.00208,0.00131,0.255056392,0.342383183,0.629434087,0.629434087
1,0.879,0.012830762,0.011274248,0.0681,0.502,0.121311164,0.138059299,7.359129387,6.684157049
2,0.928,0.235685202,0.21862047,0.304,1.61,0.075536461,0.081708513,5.295226254,4.578102893
3,0.531,0.092426744,0.049061359,0.0943,0.17,0.467732627,0.878749958,1.796638147,1.796638147
2,0.559,0.718032787,0.401650619,0.0297,0.0419,0.439068289,0.782753322,1.410638015,1.134263982
2,0.331,1.337321498,0.442625154,0.17,0.09,0.669021133,2.021340935,0.528425754,0.483712761
1,0.919,0.203448018,0.186971218,0.0355,0.107,0.080987764,0.088124795,2.999857173,1.518706847
0,0.74,0.352820956,0.260913381,0.174,0.27,0.260493526,0.352253206,1.551777986,1.514826954
0,0.372,0.027240026,0.010133072,0.0216,0.0376,0.628574264,1.692331712,1.740333215,1.729467409
2,0.535,0.207418959,0.110907057,0.000102,0.000103,0.465299327,0.87020524,1.009724379,0.971312484
2,0.772,0.072532828,0.055972337,0.0832,0.283,0.228317181,0.295869204,3.398194188,2.72436968
2,0.925,0.316050694,0.292375102,0.0834,1.27,0.074910744,0.080976774,15.24438337,15.04155926
2,0.131,3.440044671,0.449796845,0.00000826,0.00000464,0.869246801,6.64799644,0.561949982,0.457592399
2,0.932,0.226450068,0.211073592,0.147,1.62,0.06790228,0.072848885,10.96011628,10.63911934
1,0.607,0.293111779,0.178026939,0.0169,0.0472,0.392631236,0.646446212,2.789598924,2.789598924
2,0.45,1.264705882,0.56971127,0.0374,0.026,0.551105303,1.227680755,0.695353914,0.260884141
2,0.599,0.643926969,0.385693072,0.0223,0.0375,0.40102979,0.669532111,1.677772335,1.350802727
0,0.48,0.351898734,0.168894289,0.658,0.352,0.520645646,1.086139389,0.53596912,0.524115348
2,0.916,0.31954023,0.292631579,0.202,2.28,0.083072633,0.090599083,11.23790971,6.695711929
2,0.481,0.602927458,0.289919232,0.273,0.94,0.519147407,1.079639403,3.437027021,3.346731819
2,0.446,0.141111817,0.062944535,0.416,0.22,0.553938601,1.241843839,0.529296921,0.513715937
0,0.763,0.628158845,0.479338843,0.118,0.428,0.23678519,0.310247594,3.646327304,3.533138542
2,0.814,0.665716055,0.541713193,0.133,0.256,0.188795843,0.232735624,1.921346494,1.542687107
0,0.314,2.727272727,0.856253243,0.255,0.191,0.685064889,2.175239307,0.747632684,0.521153846
0,0.634,0.52410127,0.332136671,0.116,0.222,0.366273868,0.577968699,1.912323442,0.864909874
2,0.795,0.124101672,0.098690073,0.0348,0.117,0.207356854,0.261600947,3.371777754,0.787263003
2,0.855,0.398659608,0.340890025,0.28,1.4,0.145372287,0.170100292,5.006309712,3.456432958
2,0.667,0.535714286,0.357142857,0.0823,0.17,0.332883841,0.498989652,2.062388096,1.515447334
2,0.528,1.148826858,0.607123654,0.265,0.209,0.47152728,0.892245261,0.788297685,0.594665989
2,0.847,0.2423004,0.205264847,0.412,2.22,0.152377493,0.179770451,5.382361046,3.981017211
2,0.665,0.77170418,0.51318603,0.109,0.0572,0.345292595,0.519336276,0.526601989,0.385097153
2,0.24,0.387035008,0.09293887,0.0429,0.0301,0.759870122,3.164406234,0.701487498,0.394147789
2,0.454,1.560052436,0.707490921,0.00725,0.00404,0.546886792,1.206956579,0.557846349,0.405307517
2,0.454,1.330128205,0.604075691,0.0139,0.01,0.545318144,1.199341133,0.722199527,0.655406581
0,0.579,0.05133902,0.029737597,0.00239,0.00388,0.42076033,0.726401094,1.624969501,1.489934283
2,0.619,0.371193931,0.229769832,0.253,0.483,0.380997875,0.61550334,1.909847524,1.667587284
2,0.856,0.286979794,0.245530194,0.204,0.335,0.144433865,0.168816715,1.645940771,1.398672156
2,0.852,0.345571747,0.294345822,0.0813,0.58,0.146592053,0.171773021,7.122900297,6.374304149
2,0.881,0.084052967,0.074083034,0.0695,0.142,0.118208223,0.134054148,2.043124668,1.674277912
2,0.352,0.565254515,0.198687635,0.252,0.342,0.64849881,1.844940578,1.357978222,1.265943823
2,0.57,0.521717884,0.297448925,0.104,0.179,0.429866344,0.753974685,1.715540544,1.165898286
2,0.55,0.493617103,0.271427525,0.351,0.532,0.450125364,0.818596338,1.51646491,1.323688912
2,0.541,0.651491202,0.352642423,0.209,0.187,0.461102822,0.855645452,0.892102395,0.687296334
2,0.546,0.509575425,0.278133606,0.144,0.224,0.454185599,0.832124616,1.558566256,1.247116929
2,0.169,3.081194385,0.520646222,0.0521,0.029,0.831024545,4.918019292,0.556226277,0.269381854
2,0.82,0.631847359,0.517948441,0.123,0.24,0.180263344,0.219903969,1.957383219,0.928458975
2,0.639,0.425369343,0.271941263,0.0953,0.0365,0.497592074,0.778331365,0.383182765,0.192326248
0,0.399,1.059528326,0.423170355,0.0235,0.0213,0.600376304,1.50236373,0.906396851,0.286386794
2,0.989,0.281052673,0.277993246,0.0615,4.23,0.0108856,0.011005401,68.74681124,67.73164256
1,0.79,0.046056374,0.036405007,0.162,0.394,0.209555524,0.265110997,2.436139108,1.737497648
2,0.838,0.308663371,0.258564821,0.309,2.02,0.161632761,0.19279476,6.520165259,5.635243122
1,0.766,0.055025985,0.042165089,0.197,0.502,0.233724047,0.305012895,2.553593491,2.478534067
2,0.428,0.866666667,0.370546318,0.227,0.157,0.573358309,1.34388697,0.692951742,0.560728955
0,0.453,0.216681243,0.098065388,0.382,0.64,0.546726177,1.206173622,1.674591826,1.642762662
2,0.341,2.128834356,0.725018048,0.0128,0.00332,0.659076879,1.933208121,0.259333587,0.102666516
2,0.723,0.660185185,0.477561956,0.367,1.03,0.279558942,0.388038242,2.815214097,2.152761977
2,0.77,0.305635374,0.235460372,0.496,1.56,0.227795465,0.29499494,3.140003414,2.709137022
2,0.614,0.922394678,0.566757493,0.263,0.265,0.385340835,0.626917903,1.008668456,0.586191854
1,0.546,0.070013573,0.038247734,0.271,0.521,0.453709723,0.830528644,1.921858893,1.406875203
2,0.419,0.25817425,0.108275426,0.00112,0.00147,0.579658021,1.379004978,1.306185392,0.732864172
0,0.749,0.39067427,0.292434609,0.133,0.43,0.251461815,0.335937191,3.240323966,2.411418145
2,0.88,0.183813325,0.161694137,0.268,1.97,0.118856737,0.134888939,7.308108101,5.467654788
2,0.697,0.105928066,0.07382491,0.14,0.401,0.303065631,0.434855339,2.860275094,2.573166054
2,0.721,0.258611683,0.186585717,0.163,0.404,0.275612599,0.380475778,2.483088353,1.934587838
2,0.944,0.150903636,0.142462726,0.726,11.4,0.05593576,0.059249951,15.73806136,15.73748169
2,0.877,0.34605141,0.303589471,0.186,1.13,0.122704135,0.139866309,6.082689152,4.431774499
2,0.545,0.977433908,0.5323034,0.0457,0.0394,0.45540727,0.836234576,0.86086581,0.569524012
0,0.498,0.533606557,0.265931373,0.133,0.127,0.503203791,1.012896977,0.955862282,0.815626364
1,0.831,0.043212392,0.035897864,0.0271,0.366,0.16926922,0.203759418,13.50627106,13.50627106
2,0.554,0.839694656,0.465116279,0.0548,0.082,0.445811608,0.804441735,1.494915892,0.926047135
2,0.228,3.210589285,0.732323356,0.011,0.0037,0.771903756,3.384114286,0.335849801,0.151008793
2,0.792,0.135282572,0.107099152,0.108,0.444,0.208609207,0.263599576,4.111690477,3.344218526
1,0.859,0,0,0.0412,0.293,0.140577311,0.163571793,7.113522713,7.113522713
2,0.546,0.864606366,0.471842894,0.185,0.276,0.454268541,0.832403068,1.494975557,1.147575723
2,0.566,0.644043468,0.364699313,0.383,0.556,0.432804934,0.76306164,1.450947829,1.179166432
1,0.885,0.053437641,0.047276065,0.388,2.69,0.115304053,0.130331843,6.914836451,6.914836451
1,0.822,0.037157914,0.030560879,0.57,3.14,0.177540523,0.215865374,5.517876495,5.517876495
1,0.842,0.109895833,0.09254386,0.0545,0.302,0.156545146,0.185599525,5.537235923,5.535707311
2,0.903,0.078398324,0.070817199,0.323,3.14,0.096700099,0.107052042,9.703184359,8.689114711
0,0.0549,9.265785738,0.509009009,0.134,0.0232,0.945074779,17.20670761,0.172945145,0.141113769
2,0.878,0.232823461,0.204507094,0.0908,0.631,0.121363192,0.138126669,6.955705609,5.580262283
0,0.685,0.036067318,0.024709396,0.482,2.81,0.31589639,0.46176414,5.834098804,5.52428876
1,0.828,0.000583884,0.000483409,0.845,0.0363,0.172182744,0.207996209,0.042910132,0.042910132
1,0.978,0.123664842,0.12098092,0.474,15.7,0.0217032,0.022184678,33.01301579,32.33307319
1,0.928,0.0000141,0.0000131,0.625,6.14,0.069613801,0.074822386,9.824893584,9.824893584
1,0.346,0.067013902,0.023207183,0.155,0.197,0.654378423,1.893335362,1.274877722,1.274877722
1,0.637,0.005232435,0.003335617,0.229,0.223,0.363462034,0.570999343,0.973483763,0.973483763
2,0.537,0.650326797,0.349122807,0.143,0.0997,0.462864175,0.861726501,0.69681665,0.512513505
1,0.898,0.001000727,0.000898182,0.823,0.51,0.102763936,0.114533808,0.619664549,0.619664549
2,0.571,0.226611878,0.129505696,0.102,0.247,0.428513206,0.749821711,2.429973597,1.843811973
2,0.735,0.185167384,0.136173608,0.435,1.33,0.264591822,0.359789066,3.048629063,2.875442536
2,0.486,0.393402719,0.191312281,0.0927,0.105,0.51389043,1.05714334,1.126831479,1.075384406
2,0.649,0.307310236,0.199415432,0.31,1.35,0.351094078,0.541055437,4.361276714,3.107077645
2,0.879,0.266185224,0.234075032,0.0525,0.228,0.123450234,0.140836526,4.334300402,1.619792066
2,0.872,0.258105116,0.225187362,0.0557,0.369,0.127998154,0.146786597,6.627706902,4.88517722
1,0.579,0.25483983,0.147666934,0.394,1.22,0.420550021,0.725774503,3.093456623,3.024303748
1,0.535,0.756950869,0.405243319,0.623,0.443,0.464637223,0.867892283,0.710831665,0.676715754
2,0.186,2.401146435,0.446312976,0.00747,0.00323,0.814125049,4.379961073,0.43235076,0.309684159
2,0.317,1.243948194,0.393915799,0.003,0.000534,0.683334241,2.157903791,0.178261538,0.121823366
1,0.555,0.00384923,0.002136052,0.21,1.24,0.44507038,0.802030318,5.869241584,5.743215152
2,0.945,0.240493939,0.227354719,0.355,3.76,0.054634305,0.057791716,10.57862817,8.566443105
2,0.732,0.484615385,0.354929577,0.701,1.97,0.267320094,0.364853217,2.803170235,2.30846997
2,0.705,0.051127147,0.036043519,0.115,0.402,0.295021897,0.418483775,3.485620986,2.557110817
2,0.238,2.462184874,0.586,0.0964,0.0499,0.763062935,3.220530042,0.519455624,0.349952192
2,0.302,0.769758876,0.232088103,0.126,0.124,0.697776722,2.308816283,0.986294149,0.801738995
1,0.586,0.100708175,0.059064517,0.22,0.684,0.413508215,0.705053722,3.103986681,3.103986681
2,0.69,0.62313155,0.429883786,0.201,0.231,0.307892426,0.444860317,1.15135141,1.021540779
1,0.85,0.016128872,0.013704039,0.017,0.0639,0.150341119,0.176942915,3.759927914,3.759927914
2,0.868,0.047473163,0.041185717,0.0743,0.488,0.132442126,0.152660854,6.566217767,5.236220762
2,0.905,0.090355973,0.081776664,0.305,2.47,0.093764599,0.103466133,8.117376118,6.534174804
2,0.687,0.037277562,0.025608801,0.231,0.541,0.31302371,0.455654315,2.345348779,1.580673302
1,0.65,0.471507205,0.306380209,0.341,0.7,0.351621418,0.542311359,2.056205105,2.035337206
1,0.892,0.003971307,0.003542143,0.128,1.12,0.108293798,0.121445467,8.725096641,8.725096641
1,0.821,0.056232493,0.046141293,0.124,0.267,0.17945496,0.218702145,2.152095212,2.151284023
2,0.829,0.207675484,0.172198157,0.376,1.2,0.170830596,0.20602617,3.193743021,2.234194276
2,0.805,0.308389343,0.24828338,0.466,1.8,0.194902856,0.242086135,3.855491607,2.844856202
1,0.751,0.002471321,0.001856705,0.201,0.032,0.247960536,0.329718726,0.158852433,0.158852433
2,0.91,0.167384296,0.15233226,0.0273,0.235,0.088955157,0.097640459,8.621463274,7.921679224
